name,class,pos,rate,star,school,conf,year
Chris Phillips,recruit,TE,5.2,2,charlotte,CUSA,2017
Antoine  Shaw,recruit,TE,5.2,2,charlotte,CUSA,2017
Jacob White,recruit,WR,5.2,2,fiu,CUSA,2017
Tavonn Salter,recruit,WR,5.2,2,middletennessee,CUSA,2017
Austin Trammell,recruit,WR,5.2,2,rice,CUSA,2017
Kris Leach,recruit,TE,5.2,2,wku,CUSA,2017
Jacquez Sloan,recruit,ATH,5.2,2,wku,CUSA,2017
D'Marco Jackson,recruit,RB,5.2,2,appalachianstate,MAC,2017
Tim Frizzell,recruit,ATH,5.2,2,appalachianstate,MAC,2017
Zach Thomas,recruit,QB,5.2,2,arkansasstate,MAC,2017
Bernhard Raimann,recruit,TE,5.2,2,centralmichigan,MAC,2017
Jack Combs,recruit,WR,5.2,2,centralmichigan,MAC,2017
Ty Henderson,recruit,WR,5.2,2,centralmichigan,MAC,2017
Xavier Williams,recruit,RB,5.2,2,kentstate,MAC,2017
Kesean Gamble,recruit,RB,5.2,2,kentstate,MAC,2017
Dustin Crum,recruit,QB,5.2,2,kentstate,MAC,2017
Will Phillis,recruit,QB,5.2,2,kentstate,MAC,2017
Donte Ross,recruit,WR,5.2,2,kentstate,MAC,2017
Nathan Monnin,recruit,TE,5.2,2,kentstate,MAC,2017
Raymond James,recruit,ATH,5.2,2,kentstate,MAC,2017
Josh Foley,recruit,RB,5.2,2,newmexicostate,MAC,2017
Gaven Swinson,recruit,WR,5.2,2,newmexicostate,MAC,2017
Caleb Twyford,recruit,WR,5.2,2,texasstate,MAC,2017
Damian Williams,recruit,QB,5.2,2,texasstate,MAC,2017
T.J. Bedford,recruit,WR,5.2,2,texasstate,MAC,2017
Nicholas Sims,recruit,RB,5.2,2,toledo,MAC,2017
Jamal Turner,recruit,TE,5.2,2,toledo,MAC,2017
Bubba Johnson,recruit,WR,5.2,2,troy,MAC,2017
DK Billingsley,recruit,RB,5.2,2,troy,MAC,2017
Sloan Spiller,recruit,TE,5.2,2,ulm,MAC,2017
Ryan Lezzer,recruit,ATH,5.2,2,westernmichigan,MAC,2017
Jaylen Hall,recruit,WR,5.2,2,westernmichigan,MAC,2017
Patrick Jeune,recruit,WR,5.2,2,Fresno,MWC,2017
Brian Burt,recruit,RB,5.2,2,Fresno,MWC,2017
Benjamin Goodwin,recruit,WR,5.2,2,Nevada,MWC,2017
Ian Zamudio,recruit,ATH,5.2,2,Nevada,MWC,2017
Berdale Robins,recruit,ATH,5.2,2,Nevada,MWC,2017
Elijah Cooks,recruit,WR,5.2,2,Nevada,MWC,2017
Mar'quette Jackson,recruit,ATH,5.2,2,Nevada,MWC,2017
Marcus Williams,recruit,TE,5.2,2,New Mexico,MWC,2017
Fred Trevillion,recruit,WR,5.2,2,San Diego,MWC,2017
Esaias Gandy,recruit,ATH,5.2,2,Wyoming,MWC,2017
Xazavian Valladay,recruit,RB,5.2,2,Wyoming,MWC,2017
K'Hari Lane,recruit,QB,5.2,2,ARZ,PAC12,2017
Cameron Hairston,recruit,WR,0,0,UConn,AAC,2017
Kevin Mensah,recruit,ATH,0,0,UConn,AAC,2017
Michael Salisbury,recruit,ATH,0,0,Navy,AAC,2017
Tyler Rogers,recruit,ATH,0,0,Navy,AAC,2017
Keshon Farmer,recruit,ATH,0,0,Navy,AAC,2017
Evan Fochtman,recruit,QB,0,0,Navy,AAC,2017
Mykol Brooks,recruit,QB,0,0,Navy,AAC,2017
Jacob Merchant,recruit,WR,0,0,Navy,AAC,2017
Josh Johnson,recruit,RB,0,0,Navy,AAC,2017
Kody  Crider,recruit,TE,0,0,Navy,AAC,2017
Jaydon  Brooks,recruit,RB,0,0,Navy,AAC,2017
B.J. Watson,recruit,WR,0,0,Navy,AAC,2017
Powers Warren,recruit,TE,0,0,mississippi,SEC,2017
Harry Trotter,recruit,RB,0,0,LOU,ACC,2017
Tyrek Tisdale,recruit,WR,0,0,fau,CUSA,2017
DeAndre McNeal,recruit,WR,0,0,fau,CUSA,2017
Shemar Thornton,recruit,WR,0,0,fiu,CUSA,2017
Remy Wasserbach,recruit,WR,0,0,middletennessee,CUSA,2017
Elijah Rogers,recruit,TE,0,0,texasstate,MAC,2017
Griffin Dahn,recruit,QB,0,0,Nevada,MWC,2017
Ceejhay French-Love,recruit,TE,0,0,AZST,PAC12,2017
